Angulo_Rad,Radio_mm,Campo_mT
1.8325957145940461,22.0,-46.84
1.9198621771937625,22.0,-46.3
2.007128639793479,22.0,-46.2
2.0943951023931953,22.0,-46.35
2.181661564992912,22.0,-46.5
2.2689280275926285,22.0,-46.45
2.356194490192345,22.0,-46.35
2.443460952792061,22.0,-46.15
2.530727415391778,22.0,-46.11
2.6179938779914944,22.0,-45.86
2.705260340591211,22.0,-45.62
2.792526803190927,22.0,-45.47
2.8797932657906435,22.0,-45.42
2.9670597283903604,22.0,-45.32
3.0543261909900767,22.0,-45.18
3.141592653589793,22.0,-45.03
3.2288591161895095,22.0,-44.64
3.3161255787892263,22.0,-44.35
3.4033920413889427,22.0,-44.15
3.490658503988659,22.0,-44.0
3.5779249665883754,22.0,-44.0
3.6651914291880923,22.0,-44.1
3.7524578917878086,22.0,-44.1
3.839724354387525,22.0,-44.2
3.9269908169872414,22.0,-44.25
4.014257279586958,22.0,-44.4
4.101523742186674,22.0,-44.25
4.1887902047863905,22.0,-44.4
4.276056667386108,22.0,-44.44
4.363323129985824,22.0,-44.64
4.4505895925855405,22.0,-44.84
4.537856055185257,22.0,-45.18
4.625122517784973,22.0,-45.27
4.71238898038469,22.0,-45.32
4.799655442984406,22.0,-45.27
4.886921905584122,22.0,-45.23
4.974188368183839,22.0,-45.23
5.061454830783556,22.0,-45.27
5.1487212933832724,22.0,-45.32
5.235987755982989,22.0,-45.42
5.323254218582705,22.0,-45.52
5.410520681182422,22.0,-45.62
5.497787143782138,22.0,-46.06
5.585053606381854,22.0,-46.2
5.672320068981571,22.0,-46.35
5.759586531581287,22.0,-46.64
5.846852994181004,22.0,-46.89
5.934119456780721,22.0,-46.98
6.021385919380437,22.0,-47.28
6.1086523819801535,22.0,-47.37
6.19591884457987,22.0,-47.57
0.0,24.0,-36.43
0.08726646259971647,24.0,-36.63
0.17453292519943295,24.0,-36.83
0.2617993877991494,24.0,-36.92
0.3490658503988659,24.0,-36.92
0.4363323129985824,24.0,-37.17
0.5235987755982988,24.0,-37.17
0.6108652381980153,24.0,-36.97
0.6981317007977318,24.0,-36.78
0.7853981633974483,24.0,-36.83
0.8726646259971648,24.0,-37.17
0.9599310885968813,24.0,-37.12
1.0471975511965976,24.0,-37.02
1.1344640137963142,24.0,-36.87
1.2217304763960306,24.0,-36.53
1.3089969389957472,24.0,-36.19
1.3962634015954636,24.0,-36.58
1.4835298641951802,24.0,-36.34
1.5707963267948966,24.0,-35.51
1.6580627893946132,24.0,-35.7
1.7453292519943295,24.0,-35.12
1.8325957145940461,24.0,-34.43
1.9198621771937625,24.0,-34.04
2.007128639793479,24.0,-32.92
2.0943951023931953,24.0,-32.38
2.181661564992912,24.0,-32.97
2.2689280275926285,24.0,-33.31
2.356194490192345,24.0,-33.36
2.443460952792061,24.0,-33.16
2.530727415391778,24.0,-33.06
2.6179938779914944,24.0,-32.92
2.705260340591211,24.0,-32.92
2.792526803190927,24.0,-32.87
2.8797932657906435,24.0,-32.67
2.9670597283903604,24.0,-32.77
3.0543261909900767,24.0,-32.63
3.141592653589793,24.0,-32.19
3.2288591161895095,24.0,-32.04
3.3161255787892263,24.0,-31.65
3.4033920413889427,24.0,-31.31
3.490658503988659,24.0,-31.21
3.5779249665883754,24.0,-31.06
3.6651914291880923,24.0,-31.01
3.7524578917878086,24.0,-31.11
3.839724354387525,24.0,-31.11
3.9269908169872414,24.0,-31.21
4.014257279586958,24.0,-31.21
4.101523742186674,24.0,-31.4
4.1887902047863905,24.0,-31.31
4.276056667386108,24.0,-31.31
4.363323129985824,24.0,-31.5
4.4505895925855405,24.0,-31.6
4.537856055185257,24.0,-31.99
4.625122517784973,24.0,-32.28
4.71238898038469,24.0,-32.67
4.799655442984406,24.0,-32.63
4.886921905584122,24.0,-32.48
4.974188368183839,24.0,-32.28
5.061454830783556,24.0,-32.14
5.1487212933832724,24.0,-32.19
5.235987755982989,24.0,-32.33
5.323254218582705,24.0,-32.63
5.410520681182422,24.0,-32.87
5.497787143782138,24.0,-32.92
5.585053606381854,24.0,-32.97
5.672320068981571,24.0,-33.21
5.759586531581287,24.0,-33.11
5.846852994181004,24.0,-33.65
5.934119456780721,24.0,-34.04
6.021385919380437,24.0,-34.48
6.1086523819801535,24.0,-35.02
6.19591884457987,24.0,-35.41
0.0,26.0,-19.63
0.08726646259971647,26.0,-20.07
0.17453292519943295,26.0,-20.37
0.2617993877991494,26.0,-20.46
0.3490658503988659,26.0,-20.9
0.4363323129985824,26.0,-20.66
0.5235987755982988,26.0,-21.15
0.6108652381980153,26.0,-21.15
0.6981317007977318,26.0,-21.15
0.7853981633974483,26.0,-20.22
0.8726646259971648,26.0,-20.22
0.9599310885968813,26.0,-21.1
1.0471975511965976,26.0,-21.15
1.1344640137963142,26.0,-21.15
1.2217304763960306,26.0,-21.15
1.3089969389957472,26.0,-20.46
1.3962634015954636,26.0,-19.88
1.4835298641951802,26.0,-20.42
1.5707963267948966,26.0,-20.61
1.6580627893946132,26.0,-19.34
1.7453292519943295,26.0,-19.68
1.8325957145940461,26.0,-19.34
1.9198621771937625,26.0,-18.66
2.007128639793479,26.0,-18.71
2.0943951023931953,26.0,-17.97
2.181661564992912,26.0,-17.44
2.2689280275926285,26.0,-18.12
2.356194490192345,26.0,-18.36
2.443460952792061,26.0,-18.22
2.530727415391778,26.0,-18.36
2.6179938779914944,26.0,-18.41
2.705260340591211,26.0,-18.36
2.792526803190927,26.0,-18.32
2.8797932657906435,26.0,-18.51
2.9670597283903604,26.0,-18.32
3.0543261909900767,26.0,-18.41
3.141592653589793,26.0,-18.46
3.2288591161895095,26.0,-18.07
3.3161255787892263,26.0,-18.02
3.4033920413889427,26.0,-17.97
3.490658503988659,26.0,-17.63
3.5779249665883754,26.0,-17.48
3.6651914291880923,26.0,-17.53
3.7524578917878086,26.0,-17.39
3.839724354387525,26.0,-17.58
3.9269908169872414,26.0,-17.63
4.014257279586958,26.0,-17.83
4.101523742186674,26.0,-17.83
4.1887902047863905,26.0,-17.97
4.276056667386108,26.0,-18.02
4.363323129985824,26.0,-17.92
4.4505895925855405,26.0,-17.97
4.537856055185257,26.0,-17.97
4.625122517784973,26.0,-18.17
4.71238898038469,26.0,-18.36
4.799655442984406,26.0,-18.66
4.886921905584122,26.0,-18.56
4.974188368183839,26.0,-18.27
5.061454830783556,26.0,-18.02
5.1487212933832724,26.0,-17.97
5.235987755982989,26.0,-17.78
5.323254218582705,26.0,-17.78
5.410520681182422,26.0,-17.88
5.497787143782138,26.0,-18.02
5.585053606381854,26.0,-18.02
5.672320068981571,26.0,-17.97
5.759586531581287,26.0,-17.97
5.846852994181004,26.0,-18.02
5.934119456780721,26.0,-18.17
6.021385919380437,26.0,-18.27
6.1086523819801535,26.0,-18.61
6.19591884457987,26.0,-18.8
0.0,28.0,-7.18
0.08726646259971647,28.0,-7.47
0.17453292519943295,28.0,-7.67
0.2617993877991494,28.0,-7.81
0.3490658503988659,28.0,-7.86
0.4363323129985824,28.0,-7.86
0.5235987755982988,28.0,-7.86
0.6108652381980153,28.0,-7.91
0.6981317007977318,28.0,-7.91
0.7853981633974483,28.0,-7.86
0.8726646259971648,28.0,-7.81
0.9599310885968813,28.0,-7.81
1.0471975511965976,28.0,-7.86
1.1344640137963142,28.0,-7.96
1.2217304763960306,28.0,-8.11
1.3089969389957472,28.0,-8.01
1.3962634015954636,28.0,-8.01
1.4835298641951802,28.0,-7.81
1.5707963267948966,28.0,-7.96
1.6580627893946132,28.0,-7.96
1.7453292519943295,28.0,-7.62
1.8325957145940461,28.0,-7.72
1.9198621771937625,28.0,-7.72
2.007128639793479,28.0,-7.23
2.0943951023931953,28.0,-7.28
2.181661564992912,28.0,-7.13
2.2689280275926285,28.0,-6.94
2.356194490192345,28.0,-7.28
2.443460952792061,28.0,-7.47
2.530727415391778,28.0,-7.47
2.6179938779914944,28.0,-7.62
2.705260340591211,28.0,-7.72
2.792526803190927,28.0,-7.72
2.8797932657906435,28.0,-7.81
2.9670597283903604,28.0,-7.86
3.0543261909900767,28.0,-7.86
3.141592653589793,28.0,-7.91
3.2288591161895095,28.0,-7.96
3.3161255787892263,28.0,-7.91
3.4033920413889427,28.0,-7.81
3.490658503988659,28.0,-7.81
3.5779249665883754,28.0,-7.72
3.6651914291880923,28.0,-7.67
3.7524578917878086,28.0,-7.81
3.839724354387525,28.0,-7.77
3.9269908169872414,28.0,-7.81
4.014257279586958,28.0,-7.81
4.101523742186674,28.0,-7.86
4.1887902047863905,28.0,-7.86
4.276056667386108,28.0,-7.91
4.363323129985824,28.0,-8.11
4.4505895925855405,28.0,-7.86
4.537856055185257,28.0,-7.91
4.625122517784973,28.0,-7.96
4.71238898038469,28.0,-7.91
4.799655442984406,28.0,-7.91
4.886921905584122,28.0,-8.01
4.974188368183839,28.0,-7.86
5.061454830783556,28.0,-7.81
5.1487212933832724,28.0,-7.62
5.235987755982989,28.0,-7.47
5.323254218582705,28.0,-7.13
5.410520681182422,28.0,-7.03
5.497787143782138,28.0,-7.03
5.585053606381854,28.0,-7.03
5.672320068981571,28.0,-6.94
5.759586531581287,28.0,-6.89
5.846852994181004,28.0,-6.69
5.934119456780721,28.0,-6.69
6.021385919380437,28.0,-6.69
6.1086523819801535,28.0,-6.69
6.19591884457987,28.0,-6.89
0.0,30.0,-0.63
0.08726646259971647,30.0,-0.73
0.17453292519943295,30.0,-0.83
0.2617993877991494,30.0,-0.98
0.3490658503988659,30.0,-1.07
0.4363323129985824,30.0,-1.12
0.5235987755982988,30.0,-1.17
0.6108652381980153,30.0,-1.17
0.6981317007977318,30.0,-1.22
0.7853981633974483,30.0,-1.22
0.8726646259971648,30.0,-1.22
0.9599310885968813,30.0,-1.22
1.0471975511965976,30.0,-1.17
1.1344640137963142,30.0,-1.22
1.2217304763960306,30.0,-1.27
1.3089969389957472,30.0,-1.42
1.3962634015954636,30.0,-1.47
1.4835298641951802,30.0,-1.47
1.5707963267948966,30.0,-1.27
1.6580627893946132,30.0,-1.37
1.7453292519943295,30.0,-1.47
1.8325957145940461,30.0,-1.12
1.9198621771937625,30.0,-1.22
2.007128639793479,30.0,-1.27
2.0943951023931953,30.0,-1.07
2.181661564992912,30.0,-1.17
2.2689280275926285,30.0,-1.17
2.356194490192345,30.0,-1.07
2.443460952792061,30.0,-1.27
2.530727415391778,30.0,-1.47
2.6179938779914944,30.0,-1.51
2.705260340591211,30.0,-1.61
2.792526803190927,30.0,-1.66
2.8797932657906435,30.0,-1.61
2.9670597283903604,30.0,-1.71
3.0543261909900767,30.0,-1.86
3.141592653589793,30.0,-1.95
3.2288591161895095,30.0,-2.0
3.3161255787892263,30.0,-2.1
3.4033920413889427,30.0,-2.05
3.490658503988659,30.0,-1.95
3.5779249665883754,30.0,-2.1
3.6651914291880923,30.0,-2.0
3.7524578917878086,30.0,-2.0
3.839724354387525,30.0,-2.1
3.9269908169872414,30.0,-2.0
4.014257279586958,30.0,-2.05
4.101523742186674,30.0,-2.2
4.1887902047863905,30.0,-2.3
4.276056667386108,30.0,-2.2
4.363323129985824,30.0,-2.3
4.4505895925855405,30.0,-2.39
4.537856055185257,30.0,-2.25
4.625122517784973,30.0,-2.2
4.71238898038469,30.0,-2.25
4.799655442984406,30.0,-2.05
4.886921905584122,30.0,-2.15
4.974188368183839,30.0,-2.05
5.061454830783556,30.0,-1.9
5.1487212933832724,30.0,-1.66
5.235987755982989,30.0,-1.61
5.323254218582705,30.0,-1.56
5.410520681182422,30.0,-1.32
5.497787143782138,30.0,-1.17
5.585053606381854,30.0,-1.07
5.672320068981571,30.0,-1.03
5.759586531581287,30.0,-0.88
5.846852994181004,30.0,-0.73
5.934119456780721,30.0,-0.59
6.021385919380437,30.0,-0.54
6.1086523819801535,30.0,-0.49
6.19591884457987,30.0,-0.49
0.0,32.0,2.3
0.08726646259971647,32.0,2.25
0.17453292519943295,32.0,2.25
0.2617993877991494,32.0,2.1
0.3490658503988659,32.0,2.05
0.4363323129985824,32.0,1.9
0.5235987755982988,32.0,1.9
0.6108652381980153,32.0,1.81
0.6981317007977318,32.0,1.81
0.7853981633974483,32.0,1.76
0.8726646259971648,32.0,1.76
0.9599310885968813,32.0,1.81
1.0471975511965976,32.0,1.76
1.1344640137963142,32.0,1.81
1.2217304763960306,32.0,1.76
1.3089969389957472,32.0,1.61
1.3962634015954636,32.0,1.66
1.4835298641951802,32.0,1.56
1.5707963267948966,32.0,1.61
1.6580627893946132,32.0,1.61
1.7453292519943295,32.0,1.61
1.8325957145940461,32.0,1.56
1.9198621771937625,32.0,1.66
2.007128639793479,32.0,1.61
2.0943951023931953,32.0,1.56
2.181661564992912,32.0,1.56
2.2689280275926285,32.0,1.66
2.356194490192345,32.0,1.56
2.443460952792061,32.0,1.56
2.530727415391778,32.0,1.51
2.6179938779914944,32.0,1.47
2.705260340591211,32.0,1.42
2.792526803190927,32.0,1.32
2.8797932657906435,32.0,1.17
2.9670597283903604,32.0,1.12
3.0543261909900767,32.0,1.03
3.141592653589793,32.0,0.88
3.2288591161895095,32.0,0.83
3.3161255787892263,32.0,0.83
3.4033920413889427,32.0,0.73
3.490658503988659,32.0,0.73
3.5779249665883754,32.0,0.73
3.6651914291880923,32.0,0.68
3.7524578917878086,32.0,0.68
3.839724354387525,32.0,0.73
3.9269908169872414,32.0,0.59
4.014257279586958,32.0,0.63
4.101523742186674,32.0,0.68
4.1887902047863905,32.0,0.54
4.276056667386108,32.0,0.44
4.363323129985824,32.0,0.59
4.4505895925855405,32.0,0.49
4.537856055185257,32.0,0.49
4.625122517784973,32.0,0.63
4.71238898038469,32.0,0.63
4.799655442984406,32.0,0.68
4.886921905584122,32.0,0.73
4.974188368183839,32.0,0.78
5.061454830783556,32.0,0.78
5.1487212933832724,32.0,0.83
5.235987755982989,32.0,1.03
5.323254218582705,32.0,1.12
5.410520681182422,32.0,1.32
5.497787143782138,32.0,1.47
5.585053606381854,32.0,1.56
5.672320068981571,32.0,1.56
5.759586531581287,32.0,1.71
5.846852994181004,32.0,1.86
5.934119456780721,32.0,2.0
6.021385919380437,32.0,2.05
6.1086523819801535,32.0,2.15
6.19591884457987,32.0,2.3
0.0,34.0,3.57
0.08726646259971647,34.0,3.52
0.17453292519943295,34.0,3.52
0.2617993877991494,34.0,3.52
0.3490658503988659,34.0,3.47
0.4363323129985824,34.0,3.37
0.5235987755982988,34.0,3.37
0.6108652381980153,34.0,3.27
0.6981317007977318,34.0,3.27
0.7853981633974483,34.0,3.17
0.8726646259971648,34.0,3.22
0.9599310885968813,34.0,3.22
1.0471975511965976,34.0,3.22
1.1344640137963142,34.0,3.17
1.2217304763960306,34.0,3.17
1.3089969389957472,34.0,3.17
1.3962634015954636,34.0,3.13
1.4835298641951802,34.0,3.13
1.5707963267948966,34.0,3.13
1.6580627893946132,34.0,3.08
1.7453292519943295,34.0,3.08
1.8325957145940461,34.0,3.08
1.9198621771937625,34.0,3.13
2.007128639793479,34.0,3.08
2.0943951023931953,34.0,3.08
2.181661564992912,34.0,3.08
2.2689280275926285,34.0,3.08
2.356194490192345,34.0,3.13
2.443460952792061,34.0,3.08
2.530727415391778,34.0,3.03
2.6179938779914944,34.0,2.93
2.705260340591211,34.0,2.88
2.792526803190927,34.0,2.78
2.8797932657906435,34.0,2.64
2.9670597283903604,34.0,2.54
3.0543261909900767,34.0,2.49
3.141592653589793,34.0,2.49
3.2288591161895095,34.0,2.34
3.3161255787892263,34.0,2.3
3.4033920413889427,34.0,2.3
3.490658503988659,34.0,2.2
3.5779249665883754,34.0,2.15
3.6651914291880923,34.0,2.2
3.7524578917878086,34.0,2.15
3.839724354387525,34.0,2.1
3.9269908169872414,34.0,2.1
4.014257279586958,34.0,2.05
4.101523742186674,34.0,1.9
4.1887902047863905,34.0,2.0
4.276056667386108,34.0,2.1
4.363323129985824,34.0,1.9
4.4505895925855405,34.0,2.0
4.537856055185257,34.0,1.95
4.625122517784973,34.0,1.95
4.71238898038469,34.0,2.05
4.799655442984406,34.0,2.1
4.886921905584122,34.0,2.1
4.974188368183839,34.0,2.2
5.061454830783556,34.0,2.2
5.1487212933832724,34.0,2.25
5.235987755982989,34.0,2.34
5.323254218582705,34.0,2.39
5.410520681182422,34.0,2.59
5.497787143782138,34.0,2.74
5.585053606381854,34.0,2.83
5.672320068981571,34.0,2.98
5.759586531581287,34.0,3.08
5.846852994181004,34.0,3.08
5.934119456780721,34.0,3.17
6.021385919380437,34.0,3.32
6.1086523819801535,34.0,3.37
6.19591884457987,34.0,3.42
